Date,Open,High,Low,Close,Volume
2023-04-21 00:00:00.000000000,0.893325,0.895435,0.89077,0.89225,-1
2023-04-24 00:00:00.000000000,0.89255,0.892825,0.88763,0.88769,-1
2023-04-25 00:00:00.000000000,0.888165,0.892765,0.88609,0.891925,-1
2023-04-26 00:00:00.000000000,0.891325,0.8926,0.885205,0.891335,-1
2023-04-27 00:00:00.000000000,0.89115,0.897645,0.890305,0.894375,-1
2023-04-28 00:00:00.000000000,0.8933,0.89753,0.889595,0.895435,-1
2023-05-01 00:00:00.000000000,0.886375,0.896675,0.886375,0.8955,-1
2023-05-02 00:00:00.000000000,0.896,0.899525,0.8924,0.89317,-1
2023-05-03 00:00:00.000000000,0.89295,0.893225,0.88325,0.884085,-1
2023-05-04 00:00:00.000000000,0.88555,0.889155,0.88202,0.88578,-1
2023-05-05 00:00:00.000000000,0.8845,0.89739,0.883435,0.891275,-1
2023-05-08 00:00:00.000000000,0.8912,0.89125,0.886775,0.88954,-1
2023-05-09 00:00:00.000000000,0.88995,0.8943,0.888865,0.890525,-1
2023-05-10 00:00:00.000000000,0.890225,0.892755,0.886855,0.8898,-1
2023-05-11 00:00:00.000000000,0.8901,0.895815,0.88862,0.8942,-1
2023-05-12 00:00:00.000000000,0.8946,0.89879,0.889725,0.897325,-1
2023-05-15 00:00:00.000000000,0.8983,0.899,0.894275,0.89564,-1
2023-05-16 00:00:00.000000000,0.89495,0.897065,0.891975,0.896505,-1
2023-05-17 00:00:00.000000000,0.896025,0.902565,0.89493,0.89842,-1
2023-05-18 00:00:00.000000000,0.899125,0.906265,0.898025,0.905165,-1
2023-05-19 00:00:00.000000000,0.905675,0.9059,0.8975,0.89991,-1
2023-05-22 00:00:00.000000000,0.8989,0.89974,0.894105,0.89782,-1
2023-05-23 00:00:00.000000000,0.89805,0.902965,0.89754,0.90151,-1
2023-05-24 00:00:00.000000000,0.901725,0.90671,0.90053,0.90516,-1
2023-05-25 00:00:00.000000000,0.90509,0.907355,0.90377,0.905955,-1
2023-05-26 00:00:00.000000000,0.905775,0.907455,0.901885,0.90589,-1
2023-05-29 00:00:00.000000000,0.90595,0.90621,0.902745,0.904775,-1
2023-05-30 00:00:00.000000000,0.90365,0.90843,0.901435,0.90594,-1
2023-05-31 00:00:00.000000000,0.905875,0.91476,0.90558,0.910645,-1
2023-06-01 00:00:00.000000000,0.911075,0.911415,0.9054,0.905525,-1
2023-06-02 00:00:00.000000000,0.907025,0.90951,0.90349,0.90951,-1
2023-06-05 00:00:00.000000000,0.9083,0.91197,0.905235,0.906195,-1
2023-06-06 00:00:00.000000000,0.905825,0.909815,0.903355,0.90767,-1
2023-06-07 00:00:00.000000000,0.907975,0.910735,0.904315,0.910115,-1
2023-06-08 00:00:00.000000000,0.909525,0.91077,0.89897,0.89904,-1
2023-06-09 00:00:00.000000000,0.898975,0.903945,0.89847,0.903505,-1
2023-06-12 00:00:00.000000000,0.9038,0.91094,0.90157,0.90906,-1
2023-06-13 00:00:00.000000000,0.9088,0.9092,0.903205,0.90521,-1
2023-06-14 00:00:00.000000000,0.905275,0.906055,0.89654,0.901195,-1
2023-06-15 00:00:00.000000000,0.901025,0.90563,0.89075,0.891735,-1
2023-06-16 00:00:00.000000000,0.89236,0.894935,0.89018,0.892975,-1
2023-06-19 00:00:00.000000000,0.894425,0.897535,0.89335,0.89592,-1
2023-06-20 00:00:00.000000000,0.895975,0.90012,0.89523,0.89784,-1
2023-06-21 00:00:00.000000000,0.89829,0.899815,0.892005,0.893105,-1
2023-06-22 00:00:00.000000000,0.89309,0.897295,0.890685,0.89484,-1
2023-06-23 00:00:00.000000000,0.895025,0.901325,0.89457,0.898185,-1
2023-06-26 00:00:00.000000000,0.896575,0.896845,0.891205,0.895775,-1
2023-06-27 00:00:00.000000000,0.894425,0.89705,0.892405,0.893775,-1
2023-06-28 00:00:00.000000000,0.893775,0.89871,0.893225,0.896965,-1
2023-06-29 00:00:00.000000000,0.896875,0.900185,0.894335,0.899555,-1
2023-06-30 00:00:00.000000000,0.899325,0.90168,0.89354,0.89568,-1
2023-07-03 00:00:00.000000000,0.89475,0.900435,0.89411,0.89623,-1
2023-07-04 00:00:00.000000000,0.89656,0.8975,0.8946,0.897135,-1
2023-07-05 00:00:00.000000000,0.896865,0.89948,0.89622,0.8988,-1
2023-07-06 00:00:00.000000000,0.898425,0.89979,0.895125,0.895335,-1
2023-07-07 00:00:00.000000000,0.895885,0.89703,0.88758,0.889495,-1
2023-07-10 00:00:00.000000000,0.88845,0.89181,0.885215,0.88534,-1
2023-07-11 00:00:00.000000000,0.88665,0.88665,0.879375,0.879575,-1
2023-07-12 00:00:00.000000000,0.8796,0.88027,0.865905,0.86762,-1
2023-07-13 00:00:00.000000000,0.867285,0.86761,0.85827,0.858805,-1
2023-07-14 00:00:00.000000000,0.860975,0.863155,0.85662,0.862135,-1
2023-07-17 00:00:00.000000000,0.86125,0.86306,0.857845,0.86064,-1
2023-07-18 00:00:00.000000000,0.861025,0.861025,0.855495,0.857625,-1
2023-07-19 00:00:00.000000000,0.8579,0.861355,0.85672,0.85871,-1
2023-07-20 00:00:00.000000000,0.859175,0.86844,0.85609,0.866815,-1
2023-07-21 00:00:00.000000000,0.867225,0.867275,0.86409,0.86585,-1
2023-07-24 00:00:00.000000000,0.865,0.870005,0.86377,0.869675,-1
2023-07-25 00:00:00.000000000,0.869425,0.87008,0.86372,0.86396,-1
2023-07-26 00:00:00.000000000,0.866325,0.866325,0.859735,0.86094,-1
2023-07-27 00:00:00.000000000,0.86141,0.86988,0.855255,0.869335,-1
2023-07-28 00:00:00.000000000,0.8678,0.87367,0.866105,0.87076,-1
2023-07-31 00:00:00.000000000,0.86855,0.872995,0.86654,0.87191,-1
2023-08-01 00:00:00.000000000,0.872225,0.877805,0.870805,0.87537,-1
2023-08-02 00:00:00.000000000,0.875175,0.88058,0.871565,0.8776,-1
2023-08-03 00:00:00.000000000,0.877325,0.879865,0.873315,0.874295,-1
2023-08-04 00:00:00.000000000,0.874955,0.87827,0.86994,0.87221,-1
2023-08-07 00:00:00.000000000,0.872975,0.877385,0.87182,0.87306,-1
2023-08-08 00:00:00.000000000,0.873175,0.878315,0.87204,0.87575,-1
2023-08-09 00:00:00.000000000,0.87545,0.878295,0.873185,0.877225,-1
2023-08-10 00:00:00.000000000,0.877275,0.877685,0.869035,0.87671,-1
