Date,Open,High,Low,Close,Volume
2023-05-12 00:00:00.000000000,134.5,135.761,134.404,135.695,-1
2023-05-15 00:00:00.000000000,135.6775,136.325,135.6715,136.1045,-1
2023-05-16 00:00:00.000000000,136.1125,136.6845,135.662,136.379,-1
2023-05-17 00:00:00.000000000,136.4175,137.715,136.304,137.684,-1
2023-05-18 00:00:00.000000000,137.6475,138.7475,137.29,138.712,-1
2023-05-19 00:00:00.000000000,138.7225,138.7325,137.424,137.8835,-1
2023-05-22 00:00:00.000000000,137.995,138.6875,137.4935,138.6,-1
2023-05-23 00:00:00.000000000,138.59,138.9125,138.2415,138.5855,-1
2023-05-24 00:00:00.000000000,138.571,139.4775,138.2325,139.4515,-1
2023-05-25 00:00:00.000000000,139.3925,140.2305,138.8185,140.0365,-1
2023-05-26 00:00:00.000000000,140.065,140.7265,139.4965,140.589,-1
2023-05-29 00:00:00.000000000,140.545,140.9195,140.1145,140.443,-1
2023-05-30 00:00:00.000000000,140.4525,140.9345,139.571,139.802,-1
2023-05-31 00:00:00.000000000,139.795,140.419,139.236,139.34,-1
2023-06-01 00:00:00.000000000,139.3275,139.9505,138.4355,138.792,-1
2023-06-02 00:00:00.000000000,138.825,140.0725,138.6045,139.8715,-1
2023-06-05 00:00:00.000000000,139.99,140.4545,139.25,139.5705,-1
2023-06-06 00:00:00.000000000,139.528,139.9955,139.096,139.64,-1
2023-06-07 00:00:00.000000000,139.62,140.2475,139.024,140.1235,-1
2023-06-08 00:00:00.000000000,140.0775,140.2305,138.809,138.924,-1
2023-06-09 00:00:00.000000000,138.908,139.726,138.758,139.382,-1
2023-06-12 00:00:00.000000000,139.377,139.767,139.0645,139.607,-1
2023-06-13 00:00:00.000000000,139.6275,140.3085,139.012,140.2185,-1
2023-06-14 00:00:00.000000000,140.2055,140.2865,139.2825,140.073,-1
2023-06-15 00:00:00.000000000,140.045,141.5045,139.943,140.261,-1
2023-06-16 00:00:00.000000000,140.2705,141.9135,139.8535,141.805,-1
2023-06-19 00:00:00.000000000,141.73,142.0035,141.442,141.97,-1
2023-06-20 00:00:00.000000000,141.9425,142.255,141.2155,141.466,-1
2023-06-21 00:00:00.000000000,141.436,142.3685,141.2845,141.877,-1
2023-06-22 00:00:00.000000000,141.8105,143.229,141.612,143.11,-1
2023-06-23 00:00:00.000000000,143.0725,143.8725,142.693,143.675,-1
2023-06-26 00:00:00.000000000,143.5905,143.723,142.937,143.5,-1
2023-06-27 00:00:00.000000000,143.5075,144.1785,143.2845,144.0725,-1
2023-06-28 00:00:00.000000000,144.0575,144.618,143.7305,144.4825,-1
2023-06-29 00:00:00.000000000,144.443,144.8985,144.134,144.755,-1
2023-06-30 00:00:00.000000000,144.775,145.072,144.206,144.2615,-1
2023-07-03 00:00:00.000000000,144.307,144.915,143.987,144.662,-1
2023-07-04 00:00:00.000000000,144.6755,144.705,144.208,144.4495,-1
2023-07-05 00:00:00.000000000,144.4525,144.737,144.08,144.6595,-1
2023-07-06 00:00:00.000000000,144.6165,144.654,143.556,144.07,-1
2023-07-07 00:00:00.000000000,144.051,144.1985,142.0735,142.209,-1
2023-07-10 00:00:00.000000000,142.195,143.0075,141.278,141.321,-1
2023-07-11 00:00:00.000000000,141.3315,141.4635,140.161,140.368,-1
2023-07-12 00:00:00.000000000,140.3625,140.3705,138.155,138.4765,-1
2023-07-13 00:00:00.000000000,138.4395,138.958,137.9225,138.047,-1
2023-07-14 00:00:00.000000000,138.0325,139.158,137.238,138.876,-1
2023-07-17 00:00:00.000000000,138.8275,139.4085,137.9935,138.709,-1
2023-07-18 00:00:00.000000000,138.714,139.1345,137.6845,138.833,-1
2023-07-19 00:00:00.000000000,138.8495,139.995,138.767,139.663,-1
2023-07-20 00:00:00.000000000,139.65,140.499,139.112,140.071,-1
2023-07-21 00:00:00.000000000,140.09,141.955,139.75,141.7275,-1
2023-07-24 00:00:00.000000000,141.692,141.815,140.743,141.4785,-1
2023-07-25 00:00:00.000000000,141.475,141.743,140.852,140.9035,-1
2023-07-26 00:00:00.000000000,141.095,141.1865,139.9265,140.239,-1
2023-07-27 00:00:00.000000000,140.2185,141.322,138.77,139.4625,-1
2023-07-28 00:00:00.000000000,139.435,141.183,138.0645,141.1575,-1
2023-07-31 00:00:00.000000000,140.99,142.691,140.692,142.269,-1
2023-08-01 00:00:00.000000000,142.277,143.547,142.21,143.3355,-1
2023-08-02 00:00:00.000000000,143.2825,143.478,142.235,143.3245,-1
2023-08-03 00:00:00.000000000,143.3405,143.892,142.0675,142.572,-1
2023-08-04 00:00:00.000000000,142.582,142.9405,141.553,141.7535,-1
2023-08-07 00:00:00.000000000,141.73,142.5855,141.512,142.5025,-1
2023-08-08 00:00:00.000000000,142.501,143.4925,142.402,143.38,-1
2023-08-09 00:00:00.000000000,143.3395,143.751,143.001,143.724,-1
2023-08-10 00:00:00.000000000,143.7,144.8165,143.286,144.741,-1
