Date,Open,High,Low,Close,Volume
2023-07-06 00:00:00.000000000,0.61841,0.62194,0.61327,0.615815,-1
2023-07-07 00:00:00.000000000,0.61584,0.621975,0.61534,0.6209,-1
2023-07-10 00:00:00.000000000,0.620755,0.621815,0.616655,0.62155,-1
2023-07-11 00:00:00.000000000,0.6215,0.622485,0.6167,0.61956,-1
2023-07-12 00:00:00.000000000,0.61954,0.630735,0.618265,0.63061,-1
2023-07-13 00:00:00.000000000,0.63011,0.639485,0.626355,0.639305,-1
2023-07-14 00:00:00.000000000,0.639315,0.6412,0.629055,0.637025,-1
2023-07-17 00:00:00.000000000,0.637985,0.637985,0.63086,0.63354,-1
2023-07-18 00:00:00.000000000,0.63337,0.63441,0.626,0.628065,-1
2023-07-19 00:00:00.000000000,0.627845,0.63157,0.62253,0.62569,-1
2023-07-20 00:00:00.000000000,0.625935,0.630805,0.621325,0.6225,-1
2023-07-21 00:00:00.000000000,0.622695,0.62411,0.61642,0.616725,-1
2023-07-24 00:00:00.000000000,0.617375,0.621515,0.6156,0.62008,-1
2023-07-25 00:00:00.000000000,0.61973,0.623015,0.619,0.622635,-1
2023-07-26 00:00:00.000000000,0.622755,0.62347,0.61825,0.62336,-1
2023-07-27 00:00:00.000000000,0.62165,0.627365,0.61756,0.617845,-1
2023-07-28 00:00:00.000000000,0.6177,0.61932,0.6121,0.6158,-1
2023-07-31 00:00:00.000000000,0.6155,0.622565,0.61503,0.6215,-1
2023-08-01 00:00:00.000000000,0.62132,0.62171,0.613125,0.614185,-1
2023-08-02 00:00:00.000000000,0.61437,0.617025,0.60685,0.608605,-1
2023-08-03 00:00:00.000000000,0.608535,0.60975,0.60604,0.60712,-1
2023-08-04 00:00:00.000000000,0.60685,0.61331,0.60646,0.609705,-1
2023-08-07 00:00:00.000000000,0.60955,0.6117,0.608475,0.61055,-1
2023-08-08 00:00:00.000000000,0.610495,0.611045,0.60347,0.60619,-1
2023-08-09 00:00:00.000000000,0.60621,0.60948,0.604465,0.60597,-1
2023-08-10 00:00:00.000000000,0.606025,0.611855,0.602695,0.6039,-1
